From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s)
2010-02-07,,,18.175833333333333,44.08916666666667,62.245416666666664,,1.1629166666666666,0.12958333333333333,26.9475,7.680000000000001,1.48375,5.919090909090909,9.904761904761905,7.791428571428571,29.16875,77.23333333333333,0.5804166666666667,183.32791666666665,202.14291666666668,1009.9541666666668,0.6845833333333333
2010-02-08,,,15.665416666666667,50.21541666666667,65.88125000000001,,1.5833333333333333,0.10791666666666666,25.01125,7.11,1.1279166666666667,3.5411111111111113,7.84875,4.3406666666666665,28.708333333333332,73.20416666666667,0.57625,172.63333333333333,229.69333333333336,1008.0391666666666,0.6841666666666667
2010-02-09,,,17.34541666666667,48.20666666666667,65.54875,,1.3262500000000002,0.0825,22.919583333333332,6.623684210526316,1.4433333333333334,5.249090909090909,10.385217391304348,5.4731578947368416,28.653750000000002,75.55916666666667,0.5795833333333333,194.65291666666667,213.00291666666666,1006.7408333333333,0.6845833333333333
2010-02-10,,,17.417916666666667,43.65375,61.07333333333333,,1.3116666666666668,0.12875,16.360833333333336,7.5775,1.2470833333333333,4.833636363636364,9.525,5.749375,29.167083333333334,78.22291666666666,0.5779166666666667,188.59124999999997,217.90333333333334,1006.7670833333333,0.68375
2010-02-11,,,9.698333333333332,32.94541666666667,42.64333333333334,,1.2804166666666668,0.08,13.70125,7.34,1.0179166666666666,5.23,8.813809523809525,6.261666666666667,29.716250000000002,81.115,0.57625,155.03958333333333,166.6075,1008.2066666666666,0.685
2010-02-12,,,17.251250000000002,41.14666666666667,58.397083333333335,,1.1204166666666666,0.04833333333333333,5.239583333333333,6.665000000000001,1.04125,4.574285714285714,5.233181818181818,2.8676190476190477,29.885833333333334,83.96583333333334,0.5858333333333333,155.27875,206.46083333333334,1008.50625,0.6845833333333333
2010-02-13,,,5.49875,23.997083333333336,29.493333333333336,,1.11375,0.01916666666666667,9.792083333333332,2.7366666666666664,0.7595652173913043,1.9799999999999998,3.566666666666667,1.576153846153846,29.730416666666667,81.30791666666667,0.5783333333333334,152.25041666666667,224.27958333333333,1007.3000000000001,0.68375
2010-02-14,,,16.71708333333333,35.29833333333333,52.01458333333333,,1.40125,0.01,11.22125,6.277333333333333,1.0391666666666668,3.421666666666667,5.940952380952381,3.709375,29.697916666666668,81.33458333333333,0.5854166666666667,214.3033333333333,226.99041666666665,1006.3233333333333,0.6854166666666667
2010-02-15,,,10.025833333333333,34.314166666666665,44.33833333333333,,1.195,0.02791666666666667,8.453333333333333,2.6053333333333333,0.9504166666666666,2.893333333333333,4.626842105263158,1.7413333333333334,30.444166666666664,79.63875,0.6029166666666667,172.29083333333332,205.56375,1006.1933333333333,0.6870833333333333
2010-02-16,,,19.47875,35.70458333333333,55.18166666666667,,1.3379166666666666,0.01916666666666667,7.3475,6.979166666666667,1.1120833333333333,5.4390909090909085,8.34,5.6123529411764705,30.072916666666668,80.26708333333333,0.5795833333333333,203.66208333333336,248.21375,1007.6016666666666,0.685
2010-02-17,,,11.903333333333334,33.05458333333333,44.95916666666667,,1.4958333333333333,0.0525,7.736666666666667,4.763333333333334,0.9045833333333334,5.489,7.4781818181818185,4.222666666666666,30.532916666666665,81.95833333333333,0.6079166666666667,183.64874999999998,236.03833333333333,1007.8604166666668,0.6862499999999999
2010-02-18,,,10.195833333333333,37.72666666666667,47.92124999999999,,1.6524999999999999,0.06999999999999999,8.393749999999999,4.564444444444444,0.9791666666666666,3.3775,6.233333333333333,3.5888888888888886,30.99083333333333,79.72958333333334,0.5825,190.2804166666667,245.57041666666666,1007.51375,0.68375
2010-02-19,,,7.625,33.10125,40.7275,,0.9104166666666668,0.04958333333333333,7.466666666666666,3.1868421052631577,0.9054166666666666,2.6574999999999998,5.680416666666666,3.2894444444444444,30.6925,82.10416666666667,0.5516666666666666,181.33208333333334,176.69791666666666,1008.27875,0.6820833333333334
2010-02-20,,,11.375416666666666,36.74875,48.12166666666667,,1.1795833333333332,0.03791666666666666,5.755833333333334,4.124583333333333,1.0458333333333334,4.16375,7.2683333333333335,3.5818181818181816,30.288749999999997,79.92541666666666,0.62125,196.57000000000002,231.79208333333335,1008.395,0.6875
2010-02-21,,,8.659583333333334,30.139166666666668,38.79875,,1.0633333333333332,0.021666666666666667,4.272916666666666,2.63,0.83875,2.708181818181818,6.093913043478261,2.4155555555555552,30.827916666666667,80.25208333333333,0.62375,192.56291666666667,230.34916666666666,1008.3291666666668,0.6870833333333333
2010-02-22,,,10.459583333333333,27.132083333333338,37.587916666666665,,1.5570833333333332,0.01,7.167083333333333,3.3407142857142857,0.645,2.274,5.590833333333333,2.655625,30.987916666666667,80.76333333333334,0.6033333333333334,196.70666666666668,243.32375,1007.4195833333333,0.6875
2010-02-23,,,8.684583333333334,37.47416666666667,46.155,,1.3470833333333332,0.019583333333333335,12.440416666666666,2.563684210526316,1.0116666666666667,2.3850000000000002,6.767500000000001,2.9742105263157894,31.685000000000002,77.96166666666666,0.6683333333333333,211.83833333333334,236.88333333333333,1006.0820833333333,0.6891666666666666
2010-02-24,,,6.879090909090909,39.72909090909091,46.595454545454544,,0.8968181818181818,0.11761904761904762,15.07,2.9735294117647055,1.13,2.478333333333333,7.901428571428572,3.586,32.434999999999995,75.69136363636363,0.73,205.31954545454545,443.33681818181816,1005.0004545454544,0.6918181818181818
2010-02-25,,,,,,,,,,,,,,,,,,,,,
2010-02-26,,,2.8866666666666667,29.037499999999998,31.905833333333334,,1.2075,0.01,9.264166666666666,0.6,6.521666666666667,1.5766666666666669,3.2375000000000003,0.7366666666666667,31.445000000000004,75.40666666666667,0.65,163.9675,387.7091666666667,1006.1991666666667,0.58
2010-02-27,,,10.045,30.366249999999997,40.40833333333333,,1.22875,0.01,11.9125,2.284,7.7562500000000005,6.608,6.5015,3.275,30.47875,81.65875,0.57125,195.93666666666664,369.7504166666667,1006.5875,0.58
2010-02-28,,,7.0249999999999995,29.882499999999997,36.906666666666666,,1.3499999999999999,0.01,8.714166666666666,2.1753333333333336,8.5175,1.568,4.30875,2.369333333333333,30.988333333333333,79.56541666666666,0.6075,205.22083333333333,370.89875,1006.9704166666667,0.58
2010-03-01,,,7.944166666666667,30.297916666666666,38.240833333333335,,1.0991666666666666,0.01,8.525833333333333,2.3175,9.657083333333334,2.2392857142857143,5.638749999999999,2.1642105263157894,31.015416666666667,77.70291666666667,0.6062500000000001,208.51791666666668,360.045,1007.8870833333334,0.58
2010-03-02,,,14.304583333333333,44.64416666666667,58.946666666666665,,1.0608333333333333,0.01,16.478333333333335,2.9499999999999997,13.07875,3.2469565217391305,8.483333333333333,3.5425,30.76125,73.18916666666667,0.60375,232.5775,252.19291666666666,1007.3933333333333,0.58
2010-03-03,,,16.789166666666667,58.507083333333334,75.29583333333333,,1.3558333333333332,0.01,11.351666666666667,3.26375,13.014583333333334,2.9542105263157894,8.137500000000001,3.5965217391304347,29.975416666666664,74.64958333333333,0.62,226.61041666666665,231.975,1005.8075,0.58
2010-03-04,,,15.15375,54.54541666666666,69.70041666666667,,1.4124999999999999,0.21375,11.022916666666667,2.5908333333333333,14.5625,2.4595,8.4975,3.42,30.170833333333334,75.83749999999999,0.63125,217.87708333333333,220.31458333333333,1005.4225,0.58
2010-03-05,,,7.090416666666667,45.96791666666667,53.05916666666667,,1.4295833333333334,0.01,14.123750000000001,2.643333333333333,12.03125,1.7194736842105265,6.735416666666667,2.777391304347826,31.22666666666667,76.02833333333334,0.6595833333333333,206.025,236.59708333333333,1005.3825,0.58
2010-03-06,,,5.152916666666667,34.03875,39.18958333333333,,1.1725,0.01,13.392083333333334,2.1342857142857143,8.908333333333333,1.666,5.504166666666666,1.933684210526316,31.583333333333332,81.17333333333333,0.6925,201.15416666666667,224.66833333333332,1005.7287500000001,0.58
2010-03-07,,,3.67125,28.180000000000003,31.849166666666665,,1.1795833333333332,0.01,13.08375,1.9125,6.004583333333334,1.38,4.297727272727273,1.0922222222222222,31.77916666666667,82.30333333333333,0.6491666666666667,189.38625000000002,227.67958333333334,1005.9587499999999,0.58
2010-03-08,,,5.076666666666667,29.795833333333334,34.87166666666666,,1.2404166666666667,0.01,10.514583333333333,2.5450000000000004,7.757916666666667,1.8442857142857143,4.392272727272727,1.2838888888888889,31.28,80.90916666666666,0.6275000000000001,189.40541666666664,237.3841666666667,1006.4766666666666,0.58
2010-03-09,,,7.20625,34.19416666666667,41.399166666666666,,1.3454166666666667,0.01,9.28125,2.4911764705882353,7.677916666666667,2.1357142857142857,5.229583333333333,1.935,31.184583333333332,76.98916666666666,0.6383333333333333,201.14791666666667,241.79791666666668,1007.8416666666667,0.58
2010-03-10,,,8.895833333333334,27.642083333333332,36.564166666666665,,1.2045833333333333,0.01,6.232916666666667,3.787272727272727,6.440833333333334,3.0375,5.566521739130435,1.97,31.139583333333334,79.68416666666667,0.5995833333333334,191.10583333333332,235.345,1008.8366666666667,0.58
2010-03-11,,,13.429166666666667,27.82625,41.251666666666665,,1.0383333333333333,0.01,7.450833333333333,6.272222222222222,6.820833333333333,3.3689999999999998,7.114285714285714,4.626363636363636,30.776666666666667,81.03541666666666,0.57,185.49625,232.34666666666666,1009.7166666666667,0.58
2010-03-12,,,4.3575,17.910833333333333,22.2625,,1.0929166666666668,0.01,10.117916666666668,5.236,4.73125,4.18,5.09875,3.5428571428571423,30.680000000000003,79.95625,0.5679166666666667,167.30041666666668,243.335,1010.55625,0.58
2010-03-13,,,7.4725,32.5925,40.064166666666665,,1.16,0.01,17.416666666666668,2.6855555555555553,6.95625,2.8941666666666666,5.4882608695652175,2.3823529411764706,30.92833333333333,80.4675,0.58625,196.08,164.31958333333333,1008.77625,0.58
2010-03-14,,,4.8925,30.199583333333333,35.092083333333335,,1.1591666666666667,0.023750000000000004,11.032083333333333,1.7829411764705883,6.584583333333334,4.93,4.247083333333333,1.7486666666666666,31.40125,80.43166666666667,0.6395833333333333,211.07458333333332,194.5525,1006.5375,0.58
2010-03-15,,,8.68375,43.768750000000004,52.45416666666667,,1.2829166666666667,0.01,11.7125,3.657058823529412,8.694166666666666,3.0425,5.728333333333333,2.752,31.774583333333336,76.82875,0.6491666666666667,215.96333333333334,218.09,1005.3058333333333,0.58
2010-03-16,,,7.084583333333334,33.98291666666667,41.066250000000004,,1.2404166666666667,0.02666666666666667,8.606250000000001,2.398421052631579,7.739583333333333,2.0064285714285712,5.66,2.8289999999999997,31.619583333333335,81.03041666666667,0.635,204.72875,211.47625000000002,1006.2858333333334,0.58
2010-03-17,,,7.334166666666666,29.245,36.5625,,1.2208333333333334,0.01,10.355,2.03625,5.1125,2.136923076923077,6.191,2.498333333333333,31.255,79.64208333333333,0.5883333333333334,187.85791666666668,228.87416666666664,1008.1700000000001,0.58
2010-03-18,,,9.282083333333333,26.587083333333336,35.72625,,2.5116666666666667,0.16541666666666668,13.54,3.275,7.464166666666666,3.185,6.863125,3.5742857142857143,30.772916666666664,81.0825,0.5729166666666666,212.94833333333335,233.95416666666665,1009.40375,0.58
2010-03-19,,,6.715,32.27041666666667,38.97625,,2.0883333333333334,0.01,14.343333333333334,3.8978571428571427,6.665,2.909,5.934347826086957,3.3913333333333333,30.749166666666667,81.63916666666667,0.5633333333333334,201.88791666666668,239.54208333333335,1007.7075,0.58
2010-03-20,,,7.43875,38.18625,45.624583333333334,,2.15375,0.06749999999999999,16.688333333333333,4.872,11.772916666666667,4.411052631578947,9.290833333333333,5.446190476190476,31.587083333333336,77.3575,0.5895833333333333,218.72916666666666,222.86874999999998,1000.645,0.5770833333333333
2010-03-21,,,13.499583333333334,41.504583333333336,54.98875,,2.3541666666666665,0.01,19.16208333333333,2.5708695652173916,9.274583333333334,2.6072727272727274,7.062083333333334,3.447391304347826,31.8125,76.86666666666666,0.5870833333333333,211.25,232.36749999999998,1004.2395833333334,0.58
2010-03-22,,,7.4025,44.64791666666667,52.04666666666666,,2.3000000000000003,0.01,15.967083333333333,2.2504166666666667,8.010833333333332,2.3125,7.048333333333333,3.4791666666666665,31.86125,77.48125,0.6345833333333334,216.5325,231.56583333333333,1002.2937499999999,0.58
2010-03-23,,,8.49875,43.0325,51.53208333333333,,2.1825,0.01,16.23,2.49125,9.897499999999999,2.408823529411765,7.978750000000001,3.6612500000000003,31.837083333333336,79.59083333333334,0.6558333333333334,212.11208333333332,227.41666666666666,1000.8416666666667,0.58
2010-03-24,,,6.915416666666666,45.657916666666665,52.57541666666666,,2.0520833333333335,0.13125,15.072083333333333,2.5317391304347825,7.32375,2.3766666666666665,6.2316666666666665,3.5622727272727275,31.773749999999996,77.03750000000001,0.665,208.17,224.29166666666666,1002.25625,0.58
2010-03-25,,,6.757083333333333,60.63166666666667,67.38666666666667,,2.2566666666666664,0.015833333333333335,17.572916666666668,2.650526315789474,7.2941666666666665,2.117272727272727,6.0773913043478265,3.1194736842105266,32.090833333333336,74.24291666666666,0.6916666666666668,204.4416666666667,357.9604166666666,1002.3808333333333,0.58
2010-03-26,,,13.275416666666667,53.91958333333333,67.19416666666667,,2.125,0.014166666666666668,12.43,1.5383333333333333,6.609999999999999,3.1279999999999997,5.179230769230769,2.477,32.155,75.60499999999999,0.708,175.36700000000002,184.19299999999998,985.508,0.57
2010-03-27,,,9.870416666666667,30.411666666666665,40.28208333333333,,2.1558333333333333,0.01,12.385833333333332,1.6985,6.1225,2.5977272727272727,6.029583333333334,2.6295238095238096,32.83583333333333,79.64625,0.6679166666666667,206.61374999999998,237.06625,1003.9641666666666,0.58
2010-03-28,,,6.263750000000001,22.871666666666666,29.13416666666667,,2.34875,0.01,17.454583333333332,1.4215384615384616,4.789166666666667,3.066,4.595833333333333,1.8623809523809522,32.96791666666667,77.91,0.6729166666666666,200.18041666666667,231.91458333333333,1004.51125,0.58
2010-03-29,,,8.390833333333333,25.60875,33.998333333333335,,1.9729166666666667,0.03666666666666667,11.58,2.3907142857142856,6.222083333333334,2.2966666666666664,5.549166666666667,2.715,32.82625,78.24,0.68125,212.35333333333332,231.83208333333334,1005.0220833333333,0.58
2010-03-30,,,7.65375,33.946666666666665,41.600833333333334,,2.1175,0.0775,9.824166666666667,1.6441176470588235,6.1241666666666665,2.2266666666666666,5.959583333333334,2.3530434782608696,33.08583333333333,77.19083333333333,0.71375,202.93416666666667,244.3525,1001.0241666666667,0.5779166666666666
2010-03-31,,,7.075,32.794583333333335,39.867916666666666,,2.2399999999999998,0.03208333333333333,14.339999999999998,1.577,7.14375,2.121111111111111,6.849565217391304,3.0223809523809524,33.348333333333336,78.11416666666666,0.7204166666666666,207.91833333333332,208.10666666666665,1003.7966666666666,0.58
2010-04-01,,,4.65,24.44333333333333,29.09166666666667,,2.3529166666666668,0.03,20.384166666666665,1.6913636363636364,7.2316666666666665,1.6224999999999998,6.319583333333333,2.3763636363636365,33.28458333333334,79.96458333333334,0.6904166666666667,205.0525,215.04875,1002.4808333333334,0.58
2010-04-02,,,3.829166666666667,17.205000000000002,21.03291666666667,,2.0116666666666667,0.048749999999999995,21.355416666666667,1.7363157894736843,5.17375,1.03,4.53125,2.307,33.47416666666667,77.58833333333332,0.7066666666666667,205.20541666666668,232.035,1002.80875,0.58
2010-04-03,,,3.875833333333333,16.875,20.750416666666666,,1.9825,0.043750000000000004,18.13375,2.6166666666666667,3.9604166666666667,1.5,4.862916666666666,3.0885000000000002,32.86666666666667,80.13916666666667,0.69625,202.15791666666667,227.86375,1004.0333333333333,0.58
2010-04-04,,,4.183333333333334,16.807916666666667,20.99125,,2.2429166666666664,0.01,13.794166666666667,1.1846153846153846,4.037916666666667,0.87,4.989583333333333,1.673529411764706,32.53041666666667,77.76666666666667,0.6704166666666667,200.82125,254.49249999999998,1005.2179166666666,0.58
2010-04-05,,,6.441666666666666,18.6325,25.072916666666668,,2.3575,0.01,11.124166666666667,1.8033333333333335,4.602083333333334,2.0116666666666667,5.2908333333333335,2.3616666666666664,32.48833333333334,78.81416666666667,0.6554166666666666,213.11541666666668,261.27791666666667,1004.32875,0.58
2010-04-06,,,8.736666666666666,21.097083333333334,29.83375,,2.30625,0.01,7.70375,1.7738095238095237,5.815416666666667,2.01625,6.340833333333333,2.540909090909091,32.865833333333335,79.58666666666666,0.6654166666666667,206.04666666666665,185.40416666666667,1004.07,0.58
2010-04-07,,,9.850833333333332,24.749166666666667,34.599583333333335,,2.1475,0.037083333333333336,4.8675,2.14,7.111249999999999,2.802777777777778,6.904166666666666,2.9875000000000003,32.76,80.39291666666666,0.6504166666666666,193.61,257.28375,1005.2070833333333,0.58
2010-04-08,,,2.967916666666667,14.766666666666666,17.732499999999998,,1.1166666666666667,0.01,5.117916666666667,0.75,3.017916666666667,2.7509090909090905,4.024705882352941,1.2364285714285714,32.67791666666667,81.10041666666667,0.6054166666666666,190.04916666666668,203.97916666666666,1006.96375,0.58
2010-04-09,,,9.793750000000001,24.474999999999998,34.268750000000004,,0.9725,0.01,5.750416666666666,2.31625,5.38375,2.1,5.192916666666666,2.3404545454545453,32.810833333333335,80.21124999999999,0.6583333333333333,202.83791666666664,247.4020833333333,1005.0170833333333,0.58
2010-04-10,,,8.711666666666668,25.02541666666667,33.737500000000004,,1.28875,0.01,10.030416666666666,1.5404761904761906,6.26875,1.4875,6.406666666666666,2.766190476190476,32.829166666666666,76.51708333333333,0.6883333333333334,212.92875,243.82458333333332,1002.0466666666666,0.58
2010-04-11,,,6.1725,21.80666666666667,27.979583333333334,,1.3008333333333333,0.01,13.070833333333333,1.712608695652174,6.7375,1.337,6.478333333333333,2.3850000000000002,33.293749999999996,77.87041666666667,0.7008333333333333,210.3166666666667,246.39874999999998,1001.3220833333334,0.58
2010-04-12,,,6.358750000000001,24.835416666666664,31.19333333333333,,1.1199999999999999,0.07291666666666667,16.64708333333333,2.069,10.405,2.3474999999999997,7.524583333333333,3.2040909090909087,33.410000000000004,79.44541666666667,0.7220833333333334,203.72041666666667,231.46583333333334,1001.6129166666666,0.58
2010-04-13,,,6.410833333333333,29.339166666666667,35.75208333333333,,1.1379166666666667,0.06708333333333334,11.998333333333333,1.6329999999999998,8.077916666666667,2.091818181818182,6.084583333333334,2.4452380952380954,33.24791666666667,79.80499999999999,0.7116666666666666,203.06375,227.11833333333334,1001.83875,0.58
2010-04-14,,,4.227083333333334,22.8125,27.04041666666667,,1.1533333333333333,0.01,15.300416666666665,1.3725,4.88,2.65,5.2595833333333335,2.023,33.45166666666667,79.80166666666666,0.7025,206.77374999999998,241.30166666666665,1002.1883333333334,0.58
2010-04-15,,,2.8041666666666667,18.252083333333335,21.05666666666667,,1.2249999999999999,0.042916666666666665,14.011249999999999,1.0457142857142858,4.32,3.21625,4.655833333333333,1.3991666666666667,32.989583333333336,83.35083333333334,0.6754166666666667,197.59,180.4425,1003.69875,0.58
2010-04-16,,,5.43875,22.448333333333334,27.885416666666668,,2.5812500000000003,0.1275,14.294166666666667,1.705625,5.77,3.43,6.199166666666667,2.4954545454545456,33.067083333333336,78.89291666666666,0.6829166666666667,200.97416666666666,280.73583333333335,1004.19625,0.58
2010-04-17,,,6.569166666666667,22.14625,28.715416666666666,,0.6556521739130435,0.01958333333333333,11.674999999999999,1.74,5.638750000000001,2.5338461538461536,5.854583333333333,2.6305263157894734,33.16375,78.91958333333334,0.6908333333333333,210.59,265.92875,1004.6608333333334,0.58
2010-04-18,,,2.2704166666666667,38.492916666666666,40.73833333333334,,0.8473913043478262,0.13333333333333333,11.503750000000002,1.588235294117647,7.892916666666667,1.9842857142857144,5.0025,2.214444444444444,33.155,79.12541666666667,0.7045833333333333,211.82666666666668,274.8125,1004.1270833333333,0.58
2010-04-19,,,6.3825,23.499166666666667,29.786666666666665,,0.8483333333333333,0.09749999999999999,12.248750000000001,1.5905555555555555,6.839166666666666,1.776923076923077,5.984166666666667,2.6804761904761905,33.464166666666664,77.385,0.71,213.03708333333336,260.39708333333334,1002.8229166666666,0.58
2010-04-20,,,7.6866666666666665,20.063333333333333,26.313333333333333,,0.6082608695652174,0.18874999999999997,15.239583333333334,1.8354545454545457,9.503333333333334,1.9285714285714286,7.624583333333334,3.1268181818181815,33.72541666666667,78.21458333333334,0.7233333333333333,215.58041666666668,246.5945833333333,1000.9820833333333,0.58
2010-04-21,,,1.9908333333333335,19.7275,21.53333333333333,,0.5850000000000001,0.11375,17.046666666666667,2.1654166666666668,9.716666666666667,2.24,7.735833333333333,3.4308333333333336,33.739583333333336,76.10625,0.7000000000000001,216.14958333333334,227.93708333333333,1001.57,0.58
2010-04-22,,,5.749583333333334,12.662083333333333,18.298333333333332,,0.9512499999999999,0.03125,17.299583333333334,2.011,6.084166666666667,2.2535,6.276666666666666,2.7066666666666666,33.385416666666664,75.83416666666666,0.69,194.48791666666668,240.57916666666668,1002.47375,0.58
2010-04-23,,,3.8983333333333334,21.019166666666667,24.6125,,1.2361904761904763,0.16478260869565217,13.414166666666667,2.2891666666666666,5.977083333333334,2.5805882352941176,5.847083333333333,2.999375,33.53916666666667,76.965,0.7108333333333333,207.21583333333334,389.5545833333333,1002.7891666666666,0.58
2010-04-24,,,,,,,,,,,,,,,,,,,,,
2010-04-25,,,19.473333333333333,60.77166666666667,78.265,,0.5399999999999999,0.01,7.705000000000001,0.56,4.069999999999999,1.53,3.8349999999999995,1.3333333333333333,32.945,81.60166666666667,0.6699999999999999,185.62333333333333,0.55,1003.2233333333334,0.58
2010-04-26,,,6.752083333333334,18.769583333333333,25.520833333333332,,0.7352380952380952,0.017083333333333336,9.327499999999999,1.1918181818181817,3.5354166666666664,2.4842857142857144,5.52375,2.023125,33.54083333333333,77.72833333333334,0.6779166666666666,197.94500000000002,275.30875,1005.0320833333334,0.58
2010-04-27,,,4.2275,21.455833333333334,25.68166666666667,,0.7547826086956522,0.08166666666666667,10.259166666666667,1.137,4.724166666666666,3.316,4.8933333333333335,1.4873333333333332,33.57666666666667,78.83624999999999,0.6754166666666667,208.20166666666668,245.57833333333335,1005.8120833333332,0.58
2010-04-28,,,7.110416666666667,20.186666666666667,27.297083333333333,,0.7358333333333333,0.01,8.297916666666667,1.3866666666666667,3.173478260869565,1.5857142857142856,5.115,1.619375,33.59791666666667,77.02666666666667,0.68,209.3325,267.97999999999996,1004.6258333333334,0.58
2010-04-29,,,6.330416666666667,16.887916666666666,23.08125,,0.9187500000000001,0.12833333333333333,6.795833333333333,1.1644444444444444,3.7412500000000004,3.1966666666666668,6.1816666666666675,1.9286666666666668,33.59083333333333,76.93083333333333,0.6779166666666666,199.1570833333333,282.2858333333333,1003.7570833333333,0.58
2010-04-30,,,7.976666666666667,15.47625,23.452916666666667,,1.1817391304347826,0.06958333333333333,8.74375,1.1280000000000001,3.834090909090909,2.557272727272727,6.227916666666666,1.8225,33.51958333333334,76.35625,0.6208333333333333,197.51625,275.1245833333333,1004.3108333333333,0.58
2010-05-01,,,13.46125,23.179583333333337,35.085,,1.2383333333333335,0.11375,12.540833333333333,1.1925000000000001,4.652608695652174,1.405,5.552499999999999,2.0393333333333334,31.36125,81.10291666666667,0.5816666666666667,213.43291666666667,163.57541666666665,1004.8370833333333,0.58
2010-05-02,,,77.87545454545455,80.11863636363636,107.67999999999999,,1.8027272727272725,0.10791666666666666,13.890416666666667,2.7528571428571427,8.919583333333334,3.4735714285714288,10.210869565217392,4.976428571428571,32.680416666666666,79.21916666666667,0.5929166666666666,200.20666666666668,315.0775,1003.0875,0.58
2010-05-03,,,52.270833333333336,78.70625,130.80249999999998,,2.535217391304348,0.40833333333333327,7.918333333333333,1.401875,11.863750000000001,1.3808333333333334,5.380416666666666,1.5305882352941176,33.25833333333333,77.415,0.6316666666666667,220.19833333333335,204.30375,1001.1725,0.58
2010-05-04,,,15.14,28.979583333333334,43.629999999999995,,2.1095833333333336,0.23875000000000002,13.126666666666667,1.4076923076923078,7.179166666666667,1.6705882352941175,5.840833333333333,1.5933333333333333,33.7125,77.91250000000001,0.6283333333333333,207.4825,239.60791666666668,999.8945833333333,0.58
2010-05-05,,,7.914583333333334,21.705000000000002,27.972083333333334,,0.8609523809523809,0.2070833333333333,21.515416666666667,1.9511764705882353,12.827916666666667,2.63625,7.527916666666666,2.841578947368421,33.73875,66.2025,0.6224999999999999,233.42208333333335,400.2208333333333,998.9033333333333,0.58
2010-05-06,,,6.28,14.155000000000001,19.080833333333334,,1.1104166666666666,0.15125,21.183333333333334,1.8145,8.171666666666667,2.2807692307692307,6.826666666666667,2.515263157894737,33.174,74.894,0.646,166.43699999999998,165.62,973.8389999999999,0.565
2010-05-07,,,16.97826086956522,24.376521739130432,40.07826086956521,,4.61,0.29166666666666663,17.932083333333335,1.4828571428571429,5.593333333333334,2.0745454545454547,5.925,1.8969999999999998,34.07125,79.08333333333333,0.65625,211.42666666666665,271.43541666666664,999.5575,0.58
2010-05-08,,,2.5154166666666664,8.959583333333333,10.145833333333334,,6.419583333333333,0.01,15.985833333333334,1.4383333333333335,7.166666666666667,2.06,6.0441666666666665,1.8576470588235292,33.97291666666667,77.77499999999999,0.6504166666666666,214.43083333333334,256.62624999999997,1000.34625,0.58
2010-05-09,,,2.080833333333333,8.975416666666666,9.344166666666666,,1.3866666666666667,0.01,15.96625,1.237857142857143,5.75,1.4466666666666665,5.024166666666667,1.6288888888888888,34.08416666666667,75.8225,0.6820833333333334,216.79708333333335,253.88916666666668,999.7304166666667,0.58
2010-05-10,,,4.487916666666666,9.979166666666666,12.961666666666666,,1.3958333333333333,0.01,20.999583333333334,1.3900000000000001,6.417916666666667,1.51,4.9925,1.6375,34.428333333333335,75.30083333333333,0.6875,209.3925,288.0570833333333,999.1841666666666,0.58
2010-05-11,,,1.8729166666666668,8.499166666666666,8.755833333333333,,1.4995833333333335,0.024583333333333332,16.152916666666666,1.2085714285714284,8.129166666666666,1.3514285714285712,5.0575,1.623125,34.39833333333333,77.08125,0.7120833333333333,213.04083333333332,275.27958333333333,999.2712499999999,0.58
2010-05-12,,,1.9820833333333334,8.149583333333334,8.607916666666666,,0.8562500000000001,0.01,14.395833333333334,1.1944444444444444,7.610833333333333,1.16,4.514166666666667,1.429090909090909,34.46041666666667,77.46166666666666,0.7195833333333334,209.80875,262.9266666666667,999.9050000000001,0.58
2010-05-13,,,133.60565217391303,141.9441666666667,116.06823529411766,,2.9783333333333335,0.22291666666666665,9.402083333333334,1.9884615384615385,8.200416666666667,1.3099999999999998,5.42304347826087,1.2970588235294118,34.28333333333334,77.18416666666667,0.6933333333333334,207.10458333333335,283.4795833333333,999.7620833333334,0.58
2010-05-14,,,154.39347826086959,146.8975,95.923125,,2.3370833333333336,0.38125000000000003,6.564166666666666,1.244705882352941,6.920833333333333,,4.0424999999999995,1.49,33.977916666666665,79.04083333333334,0.6995833333333333,209.58375,252.13125,999.57375,0.58
2010-05-15,,,169.6252380952381,161.94190476190477,118.25076923076924,,2.1721739130434785,0.10958333333333332,9.737916666666667,2.335833333333333,7.954999999999999,2.5572727272727276,4.462916666666667,1.136153846153846,34.20041666666667,78.03625,0.6816666666666666,198.36791666666667,342.185,998.8470833333332,0.58
2010-05-16,,,,,,,1.01625,0.01,11.835833333333333,0.9918181818181818,4.785416666666666,4.615,3.9137500000000003,0.73,33.510000000000005,82.225,0.7,183.395,0.55,997.77,0.58
2010-05-17,,,7.376666666666668,112.5575,115.9975,,1.1941666666666666,0.14791666666666667,12.38875,1.832,5.1450000000000005,1.21,4.098181818181818,2.002222222222222,35.128461538461536,73.53615384615385,0.66,173.28076923076924,286.72153846153844,998.2153846153846,0.58
